Orthogroup	Arabidopsis	Hap1_v1.5_protein_chr16	Hap1_v1.5_protein_chr8
OG0036111		drTriRepe4Chr13g190100.1	
OG0036112		drTriRepe4Chr13g190200.1	
OG0036113		drTriRepe4Chr13g190900.1	
OG0036114		drTriRepe4Chr13g191300.1	
OG0036115		drTriRepe4Chr13g191400.1	
OG0036116		drTriRepe4Chr13g191500.1	
OG0036117		drTriRepe4Chr13g191800.1	
OG0036118		drTriRepe4Chr13g192200.1	
OG0036119		drTriRepe4Chr13g192600.1	
OG0036120		drTriRepe4Chr13g192800.1	
OG0036121		drTriRepe4Chr13g193200.1	
OG0036122		drTriRepe4Chr13g193800.1	
OG0036123		drTriRepe4Chr13g195100.1	
OG0036124		drTriRepe4Chr13g195100.2	
OG0036125		drTriRepe4Chr13g195800.1	
OG0036126		drTriRepe4Chr13g198000.1	
OG0036127		drTriRepe4Chr13g200800.1	
OG0036128		drTriRepe4Chr13g201000.1	
OG0036129		drTriRepe4Chr13g201300.1	
OG0036130		drTriRepe4Chr13g202200.1	
OG0036131		drTriRepe4Chr13g202600.1	
OG0036132		drTriRepe4Chr13g204200.1	
OG0036133		drTriRepe4Chr13g204500.1	
OG0036134		drTriRepe4Chr13g208600.1	
OG0036135		drTriRepe4Chr13g208700.1	
OG0036136		drTriRepe4Chr13g209100.1	
OG0036137		drTriRepe4Chr13g209300.1	
OG0036138		drTriRepe4Chr13g210200.1	
OG0036139		drTriRepe4Chr13g211200.1	
OG0036140		drTriRepe4Chr13g211400.1	
OG0036141		drTriRepe4Chr13g212700.2	
OG0036142		drTriRepe4Chr13g214300.1	
OG0036143		drTriRepe4Chr13g215000.1	
OG0036144		drTriRepe4Chr13g215300.1	
OG0036145		drTriRepe4Chr13g215600.1	
OG0036146		drTriRepe4Chr13g216000.1	
OG0036147		drTriRepe4Chr13g216400.1	
OG0036148		drTriRepe4Chr13g217300.1	
OG0036149		drTriRepe4Chr13g218500.1	
OG0036150		drTriRepe4Chr13g218600.1	
OG0036151		drTriRepe4Chr13g220200.1	
OG0036152		drTriRepe4Chr13g221300.1	
OG0036153		drTriRepe4Chr13g222600.1	
OG0036154		drTriRepe4Chr13g222900.1	
OG0036155		drTriRepe4Chr13g223000.1	
OG0036156		drTriRepe4Chr13g223300.1	
OG0036157		drTriRepe4Chr13g223400.1	
OG0036158		drTriRepe4Chr13g224800.1	
OG0036159		drTriRepe4Chr13g225200.1	
OG0036160		drTriRepe4Chr13g227400.1	
OG0036161		drTriRepe4Chr13g228000.1	
OG0036162		drTriRepe4Chr13g228700.1	
OG0036163		drTriRepe4Chr13g228900.1	
OG0036164		drTriRepe4Chr13g230300.1	
OG0036165		drTriRepe4Chr13g231700.1	
OG0036166		drTriRepe4Chr13g231900.1	
OG0036167		drTriRepe4Chr13g232800.1	
OG0036168		drTriRepe4Chr13g233300.1	
OG0036169		drTriRepe4Chr13g233700.1	
OG0036170		drTriRepe4Chr13g234700.1	
OG0036171		drTriRepe4Chr13g235100.1	
OG0036172		drTriRepe4Chr13g235300.1	
OG0036173		drTriRepe4Chr13g236100.1	
OG0036174		drTriRepe4Chr13g238800.1	
OG0036175		drTriRepe4Chr13g240100.1	
OG0036176		drTriRepe4Chr13g240800.1	
OG0036177		drTriRepe4Chr13g241000.1	
OG0036178		drTriRepe4Chr13g241500.1	
OG0036179		drTriRepe4Chr13g241600.1	
OG0036180		drTriRepe4Chr13g241700.1	
OG0036181		drTriRepe4Chr13g243300.1	
OG0036182		drTriRepe4Chr13g243800.1	
OG0036183		drTriRepe4Chr13g245000.1	
OG0036184		drTriRepe4Chr13g245100.1	
OG0036185		drTriRepe4Chr13g247900.1	
OG0036186		drTriRepe4Chr13g248000.1	
OG0036187		drTriRepe4Chr13g248100.1	
OG0036188		drTriRepe4Chr13g248300.1	
OG0036189		drTriRepe4Chr13g248800.1	
OG0036190		drTriRepe4Chr13g249000.1	
OG0036191		drTriRepe4Chr13g251400.1	
OG0036192		drTriRepe4Chr13g251600.1	
OG0036193		drTriRepe4Chr13g252200.1	
OG0036194		drTriRepe4Chr13g252900.1	
OG0036195		drTriRepe4Chr13g253300.1	
OG0036196		drTriRepe4Chr13g253400.1	
OG0036197		drTriRepe4Chr13g254400.1	
OG0036198		drTriRepe4Chr13g254500.1	
OG0036199		drTriRepe4Chr13g255000.1	
OG0036200		drTriRepe4Chr13g255300.1	
OG0036201		drTriRepe4Chr13g255800.1	
OG0036202		drTriRepe4Chr13g256100.1	
OG0036203		drTriRepe4Chr13g256200.1	
OG0036204		drTriRepe4Chr13g258200.1	
OG0036205		drTriRepe4Chr13g258800.1	
OG0036206		drTriRepe4Chr13g258900.1	
OG0036207		drTriRepe4Chr13g259000.1	
OG0036208		drTriRepe4Chr13g259200.1	
OG0036209		drTriRepe4Chr13g259400.1	
OG0036210		drTriRepe4Chr13g259500.1	
OG0036211		drTriRepe4Chr13g259800.1	
OG0036212		drTriRepe4Chr13g261000.1	
OG0036213		drTriRepe4Chr13g261500.1	
OG0036214		drTriRepe4Chr13g261700.1	
OG0036215		drTriRepe4Chr13g262900.1	
OG0036216		drTriRepe4Chr13g263000.1	
OG0036217		drTriRepe4Chr13g263100.1	
OG0036218		drTriRepe4Chr13g263400.1	
OG0036219		drTriRepe4Chr13g264300.1	
OG0036220		drTriRepe4Chr13g265400.1	
OG0036221		drTriRepe4Chr13g266400.1	
OG0036222		drTriRepe4Chr13g267100.1	
OG0036223		drTriRepe4Chr13g267200.1	
OG0036224		drTriRepe4Chr13g267500.1	
OG0036225		drTriRepe4Chr13g268100.1	
OG0036226		drTriRepe4Chr13g270600.1	
OG0036227		drTriRepe4Chr13g271900.1	
OG0036228		drTriRepe4Chr13g272200.1	
OG0036229		drTriRepe4Chr13g273400.1	
OG0036230		drTriRepe4Chr13g274300.1	
OG0036231		drTriRepe4Chr13g274500.1	
OG0036232		drTriRepe4Chr13g274900.1	
OG0036233		drTriRepe4Chr13g275600.1	
OG0036234		drTriRepe4Chr13g277500.1	
OG0036235		drTriRepe4Chr13g278500.1	
OG0036236		drTriRepe4Chr13g281200.1	
OG0036237		drTriRepe4Chr13g281200.2	
OG0036238		drTriRepe4Chr13g281700.1	
OG0036239		drTriRepe4Chr13g282200.1	
OG0036240		drTriRepe4Chr13g282300.1	
OG0036241		drTriRepe4Chr13g282700.1	
OG0036242		drTriRepe4Chr13g282800.1	
OG0036243		drTriRepe4Chr13g282900.1	
OG0036244		drTriRepe4Chr13g283500.1	
OG0036245		drTriRepe4Chr13g283600.1	
OG0036246		drTriRepe4Chr13g285000.1	
OG0036247		drTriRepe4Chr13g286100.1	
OG0036248		drTriRepe4Chr13g287300.1	
OG0036249		drTriRepe4Chr13g287400.1	
OG0036250		drTriRepe4Chr13g288900.1	
OG0036251		drTriRepe4Chr13g289800.1	
OG0036252		drTriRepe4Chr13g290900.1	
OG0036253		drTriRepe4Chr13g291500.2	
OG0036254		drTriRepe4Chr13g292100.1	
OG0036255		drTriRepe4Chr13g292200.1	
OG0036256		drTriRepe4Chr13g292800.1	
OG0036257		drTriRepe4Chr13g293000.1	
OG0036258		drTriRepe4Chr13g293900.1	
OG0036259		drTriRepe4Chr13g294300.1	
OG0036260		drTriRepe4Chr13g294500.1	
OG0036261		drTriRepe4Chr13g294700.1	
OG0036262		drTriRepe4Chr13g295800.1	
OG0036263		drTriRepe4Chr13g296500.1	
OG0036264		drTriRepe4Chr13g297000.1	
OG0036265		drTriRepe4Chr13g297100.1	
OG0036266		drTriRepe4Chr13g298900.1	
OG0036267		drTriRepe4Chr13g300900.1	
OG0036268		drTriRepe4Chr13g301900.1	
OG0036269		drTriRepe4Chr13g303200.1	
OG0036270		drTriRepe4Chr13g303300.1	
OG0036271		drTriRepe4Chr13g304600.1	
OG0036272		drTriRepe4Chr13g305000.1	
OG0036273		drTriRepe4Chr13g305100.1	
OG0036274		drTriRepe4Chr13g306800.1	
OG0036275		drTriRepe4Chr13g308300.1	
OG0036276		drTriRepe4Chr13g308700.1	
OG0036277		drTriRepe4Chr13g309200.1	
OG0036278		drTriRepe4Chr13g310100.1	
OG0036279		drTriRepe4Chr13g311000.1	
OG0036280		drTriRepe4Chr13g311900.1	
OG0036281		drTriRepe4Chr13g312000.1	
OG0036282		drTriRepe4Chr13g312800.1	
OG0036283		drTriRepe4Chr13g313100.1	
OG0036284		drTriRepe4Chr13g313200.1	
OG0036285		drTriRepe4Chr13g313500.1	
OG0036286		drTriRepe4Chr13g314700.1	
OG0036287		drTriRepe4Chr13g315500.1	
OG0036288		drTriRepe4Chr13g316800.1	
OG0036289		drTriRepe4Chr13g317100.1	
OG0036290		drTriRepe4Chr13g317200.1	
OG0036291		drTriRepe4Chr13g318700.1	
OG0036292		drTriRepe4Chr13g319000.1	
OG0036293		drTriRepe4Chr13g320100.1	
OG0036294		drTriRepe4Chr13g320200.1	
OG0036295		drTriRepe4Chr13g320600.1	
OG0036296		drTriRepe4Chr13g320800.1	
OG0036297		drTriRepe4Chr13g322700.1	
OG0036298		drTriRepe4Chr13g323200.1	
OG0036299		drTriRepe4Chr13g324300.1	
OG0036300		drTriRepe4Chr13g325600.1	
OG0036301		drTriRepe4Chr13g326300.1	
OG0036302		drTriRepe4Chr13g327000.1	
OG0036303		drTriRepe4Chr13g327400.1	
OG0036304		drTriRepe4Chr13g327800.1	
OG0036305		drTriRepe4Chr13g328200.1	
OG0036306		drTriRepe4Chr13g329100.1	
OG0036307		drTriRepe4Chr13g331100.1	
OG0036308		drTriRepe4Chr13g332500.1	
OG0036309		drTriRepe4Chr13g332800.1	
OG0036310		drTriRepe4Chr13g335300.1	
OG0036311		drTriRepe4Chr13g337900.1	
OG0036312		drTriRepe4Chr13g338300.1	
OG0036313		drTriRepe4Chr13g338800.1	
OG0036314		drTriRepe4Chr13g339000.1	
OG0036315		drTriRepe4Chr13g339200.1	
OG0036316		drTriRepe4Chr13g339900.1	
OG0036317		drTriRepe4Chr13g341300.1	
OG0036318		drTriRepe4Chr13g341500.1	
OG0036319		drTriRepe4Chr13g343000.1	
OG0036320		drTriRepe4Chr13g343400.1	
OG0036321		drTriRepe4Chr13g343900.1	
OG0036322		drTriRepe4Chr13g344000.1	
OG0036323		drTriRepe4Chr13g344500.1	
OG0036324		drTriRepe4Chr13g344600.1	
OG0036325		drTriRepe4Chr13g346600.1	
OG0036326		drTriRepe4Chr13g346800.1	
OG0036327		drTriRepe4Chr13g348500.1	
OG0036328		drTriRepe4Chr13g349000.1	
OG0036329		drTriRepe4Chr13g349600.1	
OG0036330		drTriRepe4Chr13g349900.1	
OG0036331		drTriRepe4Chr13g350200.1	
OG0036332		drTriRepe4Chr13g350300.1	
OG0036333		drTriRepe4Chr13g351300.1	
OG0036334		drTriRepe4Chr13g351600.1	
OG0036335		drTriRepe4Chr13g352300.1	
OG0036336		drTriRepe4Chr13g352800.1	
OG0036337		drTriRepe4Chr13g354000.1	
OG0036338		drTriRepe4Chr13g356000.1	
OG0036339		drTriRepe4Chr13g359200.1	
OG0036340		drTriRepe4Chr13g359800.1	
OG0036341		drTriRepe4Chr13g359900.1	
OG0036342		drTriRepe4Chr13g360900.1	
OG0036343		drTriRepe4Chr13g362200.1	
OG0036344		drTriRepe4Chr13g362300.2	
OG0036345		drTriRepe4Chr13g362900.1	
OG0036346		drTriRepe4Chr13g363100.1	
OG0036347		drTriRepe4Chr13g363200.1	
OG0036348		drTriRepe4Chr13g364100.1	
OG0036349		drTriRepe4Chr13g364600.1	
OG0036350		drTriRepe4Chr13g364700.1	
OG0036351		drTriRepe4Chr13g365200.1	
OG0036352		drTriRepe4Chr13g365300.1	
OG0036353		drTriRepe4Chr13g366800.1	
OG0036354		drTriRepe4Chr13g367100.1	
OG0036355		drTriRepe4Chr13g367600.1	
OG0036356		drTriRepe4Chr13g371500.1	
OG0036357		drTriRepe4Chr13g371800.1	
OG0036358		drTriRepe4Chr13g374400.1	
OG0036359		drTriRepe4Chr13g374800.1	
OG0036360		drTriRepe4Chr13g376900.1	
OG0036361		drTriRepe4Chr13g377000.2	
OG0036362		drTriRepe4Chr13g380200.1	
OG0036363		drTriRepe4Chr13g380500.1	
OG0036364		drTriRepe4Chr13g381400.1	
OG0036365		drTriRepe4Chr13g383100.1	
OG0036366		drTriRepe4Chr13g383600.1	
OG0036367		drTriRepe4Chr13g384500.1	
OG0036368		drTriRepe4Chr13g384800.1	
OG0036369		drTriRepe4Chr13g385300.1	
OG0036370		drTriRepe4Chr13g385500.1	
OG0036371		drTriRepe4Chr13g386300.1	
OG0036372		drTriRepe4Chr13g386400.1	
OG0036373		drTriRepe4Chr13g387200.1	
OG0036374		drTriRepe4Chr13g390100.1	
OG0036375		drTriRepe4Chr13g392200.1	
OG0036376		drTriRepe4Chr13g393800.1	
OG0036377		drTriRepe4Chr13g393900.1	
OG0036378		drTriRepe4Chr13g394100.1	
OG0036379		drTriRepe4Chr13g395900.1	
OG0036380		drTriRepe4Chr13g396100.1	
OG0036381		drTriRepe4Chr13g397200.1	
OG0036382		drTriRepe4Chr13g398000.1	
OG0036383		drTriRepe4Chr13g399200.1	
OG0036384		drTriRepe4Chr13g400200.1	
OG0036385		drTriRepe4Chr13g400500.1	
OG0036386		drTriRepe4Chr13g400600.1	
OG0036387		drTriRepe4Chr13g400700.1	
OG0036388		drTriRepe4Chr13g401100.1	
OG0036389		drTriRepe4Chr13g402000.1	
OG0036390		drTriRepe4Chr13g402200.1	
OG0036391		drTriRepe4Chr13g403500.1	
OG0036392		drTriRepe4Chr13g404300.1	
OG0036393		drTriRepe4Chr13g405200.1	
OG0036394		drTriRepe4Chr13g406900.1	
OG0036395		drTriRepe4Chr13g407100.1	
OG0036396		drTriRepe4Chr13g407500.1	
OG0036397		drTriRepe4Chr13g407600.1	
OG0036398		drTriRepe4Chr13g409200.1	
OG0036399		drTriRepe4Chr13g409300.1	
OG0036400		drTriRepe4Chr13g409400.1	
OG0036401		drTriRepe4Chr13g410000.1	
OG0036402		drTriRepe4Chr13g410800.1	
OG0036403		drTriRepe4Chr13g411000.1	
OG0036404		drTriRepe4Chr13g411300.1	
OG0036405		drTriRepe4Chr13g412600.1	
OG0036406		drTriRepe4Chr13g412700.1	
OG0036407		drTriRepe4Chr13g414800.2	
OG0036408		drTriRepe4Chr13g415100.1	
OG0036409		drTriRepe4Chr13g415200.1	
OG0036410		drTriRepe4Chr13g415500.1	
OG0036411		drTriRepe4Chr13g415800.1	
OG0036412		drTriRepe4Chr13g416000.1	
OG0036413		drTriRepe4Chr13g417800.1	
OG0036414		drTriRepe4Chr13g418000.1	
OG0036415		drTriRepe4Chr13g418800.1	
OG0036416		drTriRepe4Chr13g419200.2	
OG0036417		drTriRepe4Chr13g420700.1	
OG0036418		drTriRepe4Chr13g420800.1	
OG0036419		drTriRepe4Chr13g421000.1	
OG0036420		drTriRepe4Chr13g421300.1	
OG0036421		drTriRepe4Chr13g422600.1	
OG0036422		drTriRepe4Chr13g422700.1	
OG0036423		drTriRepe4Chr13g423300.1	
OG0036424		drTriRepe4Chr13g428800.1	
OG0036425		drTriRepe4Chr13g430800.1	
OG0036426		drTriRepe4Chr13g432200.1	
OG0036427		drTriRepe4Chr13g433400.1	
OG0036428		drTriRepe4Chr13g433500.1	
OG0036429		drTriRepe4Chr13g434100.1	
OG0036430		drTriRepe4Chr13g434600.1	
OG0036431		drTriRepe4Chr13g435300.1	
OG0036432		drTriRepe4Chr13g435500.1	
OG0036433		drTriRepe4Chr13g436400.1	
OG0036434		drTriRepe4Chr13g436800.1	
OG0036435		drTriRepe4Chr13g437300.1	
OG0036436		drTriRepe4Chr13g437400.1	
OG0036437		drTriRepe4Chr13g437600.1	
OG0036438		drTriRepe4Chr13g437700.1	
OG0036439		drTriRepe4Chr13g437800.1	
OG0036440		drTriRepe4Chr13g439000.1	
OG0036441		drTriRepe4Chr13g439800.1	
OG0036442		drTriRepe4Chr13g440100.1	
OG0036443		drTriRepe4Chr13g441100.1	
OG0036444		drTriRepe4Chr13g441800.1	
OG0036445		drTriRepe4Chr13g443600.2	
OG0036446		drTriRepe4Chr13g443800.1	
OG0036447		drTriRepe4Chr13g444300.1	
OG0036448		drTriRepe4Chr13g444600.1	
OG0036449		drTriRepe4Chr13g445400.1	
OG0036450		drTriRepe4Chr13g448700.1	
OG0036451		drTriRepe4Chr13g449000.1	
OG0036452		drTriRepe4Chr13g451000.1	
OG0036453		drTriRepe4Chr13g451300.1	
OG0036454		drTriRepe4Chr13g451900.1	
OG0036455		drTriRepe4Chr13g453600.1	
OG0036456		drTriRepe4Chr13g456800.1	
OG0036457		drTriRepe4Chr13g456900.1	
OG0036458		drTriRepe4Chr13g458200.1	
OG0036459		drTriRepe4Chr13g458700.1	
OG0036460		drTriRepe4Chr13g459300.1	
OG0036461		drTriRepe4Chr13g459400.1	
OG0036462		drTriRepe4Chr13g461400.1	
OG0036463		drTriRepe4Chr13g461700.1	
OG0036464		drTriRepe4Chr13g462500.1	
OG0036465		drTriRepe4Chr13g463300.1	
OG0036466		drTriRepe4Chr13g464200.1	
OG0036467		drTriRepe4Chr13g464300.1	
OG0036468		drTriRepe4Chr13g464400.1	
OG0036469		drTriRepe4Chr13g464500.1	
OG0036470		drTriRepe4Chr13g464600.1	
OG0036471		drTriRepe4Chr13g464700.1	
OG0036472		drTriRepe4Chr13g465200.1	
OG0036473		drTriRepe4Chr13g465800.2	
OG0036474		drTriRepe4Chr13g466000.1	
OG0036475		drTriRepe4Chr13g466300.1	
OG0036476		drTriRepe4Chr13g466800.1	
OG0036477		drTriRepe4Chr13g466900.1	
OG0036478		drTriRepe4Chr13g468200.1	
OG0036479		drTriRepe4Chr13g470400.1	
OG0036480		drTriRepe4Chr13g470500.1	
OG0036481		drTriRepe4Chr13g471800.1	
OG0036482		drTriRepe4Chr13g471900.1	
OG0036483		drTriRepe4Chr13g472100.1	
OG0036484		drTriRepe4Chr13g472900.1	
OG0036485		drTriRepe4Chr13g473100.1	
OG0036486		drTriRepe4Chr13g473200.1	
OG0036487		drTriRepe4Chr13g473600.1	
OG0036488		drTriRepe4Chr13g474700.1	
OG0036489		drTriRepe4Chr13g475700.1	
OG0036490		drTriRepe4Chr13g476100.1	
OG0036491		drTriRepe4Chr13g476700.1	
OG0036492		drTriRepe4Chr13g477600.2	
OG0036493		drTriRepe4Chr13g478400.1	
OG0036494		drTriRepe4Chr13g478500.1	
OG0036495		drTriRepe4Chr13g479400.2	
OG0036496		drTriRepe4Chr13g479800.1	
OG0036497		drTriRepe4Chr13g481700.1	
OG0036498		drTriRepe4Chr13g481800.1	
OG0036499		drTriRepe4Chr13g482100.1	
OG0036500		drTriRepe4Chr13g483300.1	
OG0036501		drTriRepe4Chr13g483600.1	
OG0036502		drTriRepe4Chr13g483800.1	
OG0036503		drTriRepe4Chr13g483900.1	
OG0036504		drTriRepe4Chr13g484600.1	
OG0036505		drTriRepe4Chr13g485800.1	
OG0036506		drTriRepe4Chr13g486000.1	
OG0036507		drTriRepe4Chr13g490700.1	
OG0036508		drTriRepe4Chr13g491900.1	
OG0036509		drTriRepe4Chr13g492200.1	
OG0036510		drTriRepe4Chr13g492800.1	
OG0036511		drTriRepe4Chr13g492900.1	
OG0036512		drTriRepe4Chr13g493100.2	
OG0036513		drTriRepe4Chr13g493200.1	
OG0036514		drTriRepe4Chr13g494200.1	
OG0036515		drTriRepe4Chr13g494600.1	
OG0036516		drTriRepe4Chr13g497800.1	
OG0036517		drTriRepe4Chr13g498000.1	
OG0036518		drTriRepe4Chr13g500300.1	
OG0036519		drTriRepe4Chr13g500800.1	
OG0036520		drTriRepe4Chr13g501200.1	
OG0036521		drTriRepe4Chr13g501700.1	
OG0036522		drTriRepe4Chr13g501800.1	
OG0036523		drTriRepe4Chr13g503100.1	
OG0036524		drTriRepe4Chr13g503800.1	
OG0036525		drTriRepe4Chr13g504400.1	
OG0036526		drTriRepe4Chr13g507200.1	
OG0036527		drTriRepe4Chr13g508700.1	
OG0036528		drTriRepe4Chr13g510100.1	
OG0036529		drTriRepe4Chr13g514000.1	
OG0036530		drTriRepe4Chr13g514600.1	
OG0036531		drTriRepe4Chr13g515300.1	
OG0036532		drTriRepe4Chr13g515400.1	
OG0036533		drTriRepe4Chr13g516700.1	
OG0036534		drTriRepe4Chr13g517700.1	
OG0036535		drTriRepe4Chr13g517800.1	
OG0036536		drTriRepe4Chr13g518300.1	
OG0036537		drTriRepe4Chr13g518500.1	
OG0036538		drTriRepe4Chr13g518600.1	
OG0036539		drTriRepe4Chr13g522200.1	
OG0036540		drTriRepe4Chr13g525800.1	
OG0036541		drTriRepe4Chr13g528100.1	
OG0036542		drTriRepe4Chr13g528700.1	
OG0036543		drTriRepe4Chr13g530400.1	
OG0036544		drTriRepe4Chr13g532700.1	
OG0036545		drTriRepe4Chr13g533300.1	
OG0036546		drTriRepe4Chr13g534000.1	
OG0036547		drTriRepe4Chr13g535800.1	
OG0036548		drTriRepe4Chr13g537000.1	
OG0036549		drTriRepe4Chr13g537200.1	
OG0036550		drTriRepe4Chr13g537800.1	
OG0036551		drTriRepe4Chr13g538300.1	
OG0036552		drTriRepe4Chr13g539100.1	
OG0036553		drTriRepe4Chr13g539600.1	
OG0036554		drTriRepe4Chr13g540800.1	
OG0036555		drTriRepe4Chr13g540900.1	
OG0036556		drTriRepe4Chr13g541000.1	
OG0036557		drTriRepe4Chr13g542600.1	
OG0036558		drTriRepe4Chr13g544300.1	
OG0036559		drTriRepe4Chr13g545900.1	
OG0036560		drTriRepe4Chr13g547200.1	
OG0036561		drTriRepe4Chr13g548000.1	
OG0036562		drTriRepe4Chr13g549900.1	
OG0036563		drTriRepe4Chr13g550400.1	
OG0036564		drTriRepe4Chr13g550700.1	
OG0036565		drTriRepe4Chr13g551900.1	
OG0036566		drTriRepe4Chr13g552000.1	
OG0036567		drTriRepe4Chr13g553000.1	
OG0036568		drTriRepe4Chr13g554000.1	
OG0036569		drTriRepe4Chr13g554200.2	
OG0036570		drTriRepe4Chr13g554900.1	
OG0036571		drTriRepe4Chr13g555100.1	
OG0036572		drTriRepe4Chr13g557300.1	
OG0036573		drTriRepe4Chr13g560900.1	
OG0036574		drTriRepe4Chr13g561300.1	
OG0036575		drTriRepe4Chr13g562000.1	
OG0036576		drTriRepe4Chr13g564300.2	
OG0036577		drTriRepe4Chr13g564600.1	
OG0036578		drTriRepe4Chr13g565000.1	
OG0036579		drTriRepe4Chr13g565400.1	
OG0036580		drTriRepe4Chr13g565600.1	
OG0036581		drTriRepe4Chr13g566000.1	
OG0036582		drTriRepe4Chr13g566200.1	
OG0036583		drTriRepe4Chr13g566500.1	
OG0036584		drTriRepe4Chr13g566700.1	
OG0036585		drTriRepe4Chr13g566900.1	
OG0036586		drTriRepe4Chr13g567300.1	
OG0036587		drTriRepe4Chr13g567400.1	
OG0036588		drTriRepe4Chr13g567700.1	
OG0036589		drTriRepe4Chr13g567900.1	
OG0036590		drTriRepe4Chr13g568500.1	
OG0036591		drTriRepe4Chr13g569100.1	
OG0036592		drTriRepe4Chr13g569200.1	
OG0036593		drTriRepe4Chr13g569800.1	
OG0036594		drTriRepe4Chr13g573000.1	
OG0036595		drTriRepe4Chr13g573400.1	
OG0036596		drTriRepe4Chr13g574900.1	
OG0036597		drTriRepe4Chr13g575000.1	
OG0036598		drTriRepe4Chr13g575100.1	
OG0036599		drTriRepe4Chr13g578200.1	
OG0036600		drTriRepe4Chr13g583300.1	
OG0036601		drTriRepe4Chr13g583900.1	
OG0036602		drTriRepe4Chr13g584000.1	
OG0036603		drTriRepe4Chr13g586100.1	
OG0036604		drTriRepe4Chr13g586400.1	
OG0036605		drTriRepe4Chr13g586800.1	
OG0036606		drTriRepe4Chr13g587300.1	
OG0036607		drTriRepe4Chr13g588700.1	
OG0036608		drTriRepe4Chr13g589800.1	
OG0036609		drTriRepe4Chr13g592800.1	
OG0036610		drTriRepe4Chr13g593000.1	
OG0036611		drTriRepe4Chr13g593100.1	
OG0036612		drTriRepe4Chr13g593600.1	
OG0036613		drTriRepe4Chr13g593800.1	
OG0036614		drTriRepe4Chr13g594300.1	
OG0036615		drTriRepe4Chr13g594400.1	
OG0036616		drTriRepe4Chr13g597400.1	
OG0036617		drTriRepe4Chr13g598700.1	
OG0036618		drTriRepe4Chr13g602700.1	
OG0036619		drTriRepe4Chr13g603600.1	
OG0036620		drTriRepe4Chr14g000100.1	
OG0036621		drTriRepe4Chr14g000400.1	
OG0036622		drTriRepe4Chr14g002700.1	
OG0036623		drTriRepe4Chr14g004200.1	
OG0036624		drTriRepe4Chr14g004400.1	
OG0036625		drTriRepe4Chr14g005600.1	
OG0036626		drTriRepe4Chr14g005800.1	
OG0036627		drTriRepe4Chr14g005900.1	
OG0036628		drTriRepe4Chr14g006500.1	
OG0036629		drTriRepe4Chr14g007400.1	
OG0036630		drTriRepe4Chr14g008100.1	
OG0036631		drTriRepe4Chr14g008200.1	
OG0036632		drTriRepe4Chr14g008800.1	
OG0036633		drTriRepe4Chr14g009000.1	
OG0036634		drTriRepe4Chr14g009000.2	
OG0036635		drTriRepe4Chr14g009700.1	
OG0036636		drTriRepe4Chr14g010300.1	
OG0036637		drTriRepe4Chr14g011600.1	
OG0036638		drTriRepe4Chr14g012200.1	
OG0036639		drTriRepe4Chr14g013400.1	
OG0036640		drTriRepe4Chr14g013500.1	
OG0036641		drTriRepe4Chr14g013700.1	
OG0036642		drTriRepe4Chr14g014800.1	
OG0036643		drTriRepe4Chr14g014900.1	
OG0036644		drTriRepe4Chr14g015300.1	
OG0036645		drTriRepe4Chr14g015400.1	
OG0036646		drTriRepe4Chr14g015700.1	
OG0036647		drTriRepe4Chr14g016800.1	
OG0036648		drTriRepe4Chr14g017200.1	
OG0036649		drTriRepe4Chr14g019100.1	
OG0036650		drTriRepe4Chr14g020200.1	
OG0036651		drTriRepe4Chr14g021100.1	
OG0036652		drTriRepe4Chr14g021700.1	
OG0036653		drTriRepe4Chr14g022000.1	
OG0036654		drTriRepe4Chr14g022300.1	
OG0036655		drTriRepe4Chr14g023000.1	
OG0036656		drTriRepe4Chr14g023500.1	
OG0036657		drTriRepe4Chr14g023800.1	
OG0036658		drTriRepe4Chr14g024300.1	
OG0036659		drTriRepe4Chr14g024600.1	
OG0036660		drTriRepe4Chr14g024900.1	
OG0036661		drTriRepe4Chr14g025700.1	
OG0036662		drTriRepe4Chr14g026800.1	
OG0036663		drTriRepe4Chr14g027200.1	
OG0036664		drTriRepe4Chr14g027800.1	
OG0036665		drTriRepe4Chr14g028900.1	
OG0036666		drTriRepe4Chr14g032100.1	
OG0036667		drTriRepe4Chr14g033300.1	
OG0036668		drTriRepe4Chr14g034800.2	
OG0036669		drTriRepe4Chr14g035000.1	
OG0036670		drTriRepe4Chr14g035600.1	
OG0036671		drTriRepe4Chr14g035600.2	
OG0036672		drTriRepe4Chr14g035900.1	
OG0036673		drTriRepe4Chr14g035900.2	
OG0036674		drTriRepe4Chr14g036300.1	
OG0036675		drTriRepe4Chr14g037400.1	
OG0036676		drTriRepe4Chr14g037900.1	
OG0036677		drTriRepe4Chr14g038300.1	
OG0036678		drTriRepe4Chr14g039300.1	
OG0036679		drTriRepe4Chr14g040200.1	
OG0036680		drTriRepe4Chr14g040300.1	
OG0036681		drTriRepe4Chr14g043700.1	
OG0036682		drTriRepe4Chr14g043900.1	
OG0036683		drTriRepe4Chr14g046000.1	
OG0036684		drTriRepe4Chr14g046300.1	
OG0036685		drTriRepe4Chr14g046400.1	
OG0036686		drTriRepe4Chr14g047100.1	
OG0036687		drTriRepe4Chr14g047200.1	
OG0036688		drTriRepe4Chr14g047500.3	
OG0036689		drTriRepe4Chr14g050000.1	
OG0036690		drTriRepe4Chr14g050300.1	
OG0036691		drTriRepe4Chr14g053200.1	
